youtube_url,hebrew_line_1,hebrew_line_2,hebrew_line_3,english_line_1,english_line_2,english_line_3,song_title,artist_name,publish_year,id,created_date,updated_date,created_by_id,created_by,is_sample
"https://music.youtube.com/watch?v=FLAZBkseLn8","עומדת יחפה על אדמה חמה ומוכנה","מי עולה בטוחה","זו אהבה הישנה","Who's rising first?","This is the old love.","Until the moment I awaken","מחכה","עידן חביב","2011","688a6e20c07eed275a772124","2025-07-30T19:10:24.243000","2025-07-30T19:10:24.243000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=NwsNCqvPUhk","רע לי ומר לי","בלילות כשקר לי","המיטה ריקה","No one comes to me.","No one came.","I am sad.","אף אחד לא בא לי","קרולינה","2010","688a6e20c07eed275a772123","2025-07-30T19:10:24.234000","2025-07-30T19:10:24.234000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=Wl8gUPfhK0w","אני בחור פנוי...","כבר כיבו את האורות","עוד מעט נגמר הלילה","A wave of perfume, you enter.","I'm stunned, you're amazing.","Good evening to you, you're perfect.","ערב טוב","ליאור נרקיס","2010","688a6e20c07eed275a772122","2025-07-30T19:10:24.228000","2025-07-30T19:10:24.228000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=tzaqaQCBo7I","להיות האיש הכי קרוב אליה","תגידו לה שאם היא לא היא לא תסכים","אני הולך כאן לנצח","The embrace, the touch, and the warmth in the soul.","With him, I soar the highest.","The smile, the dimples, the gaze, the caress.","תגידו לה","דודו אהרון","2010","688a6e20c07eed275a772121","2025-07-30T19:10:24.216000","2025-07-30T19:10:24.216000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=Z1WcTQpn8WQ","בין הבור למים","לפחות יש פה קרב","לפחות יש מים","Once again, I fight.","A magnet pulling down.","It's in the little details","לילה כיום יאיר","אביתר בנאי","2010","688a6e20c07eed275a772120","2025-07-30T19:10:24.203000","2025-07-30T19:10:24.203000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=q_Xe8eu2D2g","אולי הבית שלי צריך בדק","ואולי בעצם לא","אפשר לשבת כל היום","My taxes buy weapons","And I see through him.","My children pull the trigger.","שיר נחמה","הדג נחש","2010","688a6e20c07eed275a77211e","2025-07-30T19:10:24.198000","2025-07-30T19:10:24.198000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=zi7y_591f20","ועכשיו ברור מה חשוב ומה פחות","אורות מהבהבים...","כל הזכרונות, הדמעות שבכית","All the places you've been","Worlds you saw and discovered","All the questions along the way you asked.","אורות","אברהם טל","2010","688a6e20c07eed275a77211d","2025-07-30T19:10:24.186000","2025-07-30T19:10:24.186000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=p4tK9P6sPJA","כל הבנות דופקות לחיילים מבטים","וגם ההוא בחדשות פתאום נראה לי חתיך","(סמאש)","A bunch of cheeky mice emerge from the burrow.","They put on a show, idiots, and no word will bring pardon.","Who do you think you are, coming here shouting ""Free Palestine""?","חרבו דרבו","נס וסטילה","2023","688a6e20c07eed275a77211c","2025-07-30T19:10:24.156000","2025-07-30T19:10:24.156000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=nsuDJOmdd14","עקב מינימלי","הסטייל מקסימלי","יוצאת מלא יש לה סיבה","Chorus:","When night falls, she seeks adventures,","She doesn't want peace, she longs for trouble only,","רונדלים","סטטיק","2023","688a6e20c07eed275a77211a","2025-07-30T19:10:24.136000","2025-07-30T19:10:24.136000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=r33o9WLx_Ks","כל אחת סוחבת איתה תיק קטן","תיק תיק תיק תיק","כל אחת סוחבת תיק קטן","No need for a massive bag.","I just need room to breathe.","The things that always slip from my pocket","תיק קטן","נס וסטילה","2023","688a6e20c07eed275a772118","2025-07-30T19:10:24.112000","2025-07-30T19:10:24.112000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=ynO7dDkjazA","שהיא תשובה לאכזבות","והיא טובה לבנת כנף","איתה אני מרגיש חופשי","I have a little bird in my heart.","And she weaves melodies within me.","Of autumn and fleeting spring","יש לי ציפור קטנה בלב","יגאל בשן","1975","6889c60e107af33d8f809dac","2025-07-30T07:13:18.551000","2025-07-30T07:13:18.551000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=J0PLX4GYV4k","ילדונת, וכבר היא עצובה","עם תלתלים ועוד גומה","בוכים עם כל הנשמה.","Little girl, flower of love","Little girl, small and playful","With curls and a dimple","ילדונת","עוזי פוקס","1974","6889c60e107af33d8f809dab","2025-07-30T07:13:18.546000","2025-07-30T07:13:18.546000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=sohzAAyGDnk","כשאחזור העירה נתחתן.","שלחי לי תחתונים וגופיות","כאן כולם כבר כמו חיות","You have nothing to worry about.","I walk with care and wear a sweater.","You have nothing to worry about.","אין לך מה לדאוג","עוזי פוקס","1974","6889c60e107af33d8f809daa","2025-07-30T07:13:18.540000","2025-07-30T07:13:18.540000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=iANtqxmBAXk","ואל תוך התכלת הלבנה","שלח את היונה.","נח - היונה כבר שבה עם עלה של זית","Noah - we haven't forgotten how in the rain and storm","Noah - into the ark you gathered the creatures of the forest.","Two by two, of every kind.","נוח","מתי כספי","1974","6889c60e107af33d8f809da9","2025-07-30T07:13:18.536000","2025-07-30T07:13:18.536000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=jJA9tlMa4MA","כל שנבקש לו יהי.","אז תן שלווה ותן גם כוח","לכל אלה שנאהב","There's still a white sail on the horizon.","Facing a heavy black cloud","Let all that we wish come to be.","לו יהי","הגשש החיוור","1974","6889c60e107af33d8f809da8","2025-07-30T07:13:18.531000","2025-07-30T07:13:18.531000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=rvK7ITsqULI","הרחוב רגש","הרחוב המה","כמו לא היה דבר","We parted this way","There was silence.","There was nothing left to say.","נפרדנו כך","אבנר גדסי","1973","6889c60e107af33d8f809da7","2025-07-30T07:13:18.526000","2025-07-30T07:13:18.526000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=1go2lBTpLS4","ככה לאט, לאט אלי.","כך לאט, לאט, לאט","אהוב אותי","Electricity flows through your hands.","Love me gently","Love me with your hands.","חשמל בכפות ידיך","רותי נבון","1973","6889c60e107af33d8f809da6","2025-07-30T07:13:18.521000","2025-07-30T07:13:18.521000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=xj7VEqiAE_0","גאון מימיך","הלא ימיך","שוטפים כמו ירדן","To sing","It's like being Jordan:","You start up north.","לשיר זה כמו להיות ירדן","מירי אלוני","1973","6889c60e107af33d8f809da5","2025-07-30T07:13:18.517000","2025-07-30T07:13:18.517000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=w3Kn1Qp71nc","יעלה ויבוא, יעלה ויבוא...","ואני רואה אותם בחיי ובמותם","הם עולים איתי בדרך","Rise and come, rise and come","He will ascend to Mount Nebo.","This is the man who will see her.","יעלה ויבוא","גידי גוב","1973","6889c60e107af33d8f809da4","2025-07-30T07:13:18.511000","2025-07-30T07:13:18.511000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=tl5PpPzYcAA&si=7ElQGjDrNcLIKJ8t","אל מעבר לעבים אנו עפים,","יד אוחזת יד.","יום חדש הלילה בליבי נוקש","Midnight comes, and I'm awake,","Dreams come to the threshold.","It's the calm before the storm,","אי שם","אילנית","1973","6889c60e107af33d8f809da3","2025-07-30T07:13:18.504000","2025-08-08T08:14:41.502000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=E85KPRcGC6M","בכוונות אני נשבע.","היו ימים,","קולי נדם","Now it's coming","For the better","To the coming day, I vow,","נשבע","חיים משה","1988","6889c60e107af33d8f809da2","2025-07-30T07:13:18.500000","2025-07-30T07:13:18.500000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=lJUwKSWit94","וזהו כל החג - הללויה","יש לי יום יום חג...","הללויה בגלל דברים כאלה","""When the festival cheers fall silent""","The songs of my love will blossom.","I can rejoice however I choose.","יש לי חג","הגשש החיוור","1972","6889c60e107af33d8f809da1","2025-07-30T07:13:18.495000","2025-07-30T07:13:18.495000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=bvio2PgzR78","מאיה... מאיה","מאיה קטנה שלי...","מאיה שלי...","Mai Mai Maia","My little Maya","What are you thinking?","מאיה","שלום חנוך","1971","6889c60e107af33d8f809da0","2025-07-30T07:13:18.490000","2025-07-30T07:13:18.490000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=kXxDDXj_uT4","הוא, הוא עוד ישוב.","איך השנים חולפות, קשה להאמין","הוא ללא בלורית, מפה לשם מעט מקריח","Five years ago, he left the kibbutz.","With a single suitcase and his windswept hair","They said about him: ""Let's see how he'll manage out there,","בלדה לעוזב קיבוץ","כף התקווה הטובה","1971","6889c60e107af33d8f809d9f","2025-07-30T07:13:18.485000","2025-07-30T07:13:18.485000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=PPEtqM8YCuo","אולי זה קר","אולי זה סתם","כדי לומר","If I am, I cry","That doesn't mean I'm unhappy.","I cry because it's funny.","להיות לבד","מירי אלוני","1971","6889c60e107af33d8f809d9e","2025-07-30T07:13:18.480000","2025-07-30T07:13:18.480000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=I4INca2Vti4","לך לך איתה לשם","והיא רואה שוב בעיניך","האתמול שלך רק היא איתך","And she sees again in your eyes.","That you were with her again yesterday","And she sees how in your eyes","לך איתה","נוער שוליים","1987","6889c60e107af33d8f809d9d","2025-07-30T07:13:18.475000","2025-07-30T07:13:18.475000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=I4INca2Vti4","אז לך איתה","לך לשם","אם היא אמרה שהיא","I see once more in your eyes","That you were with her again yesterday","I see how in your eyes","לך איתה","אילנה רובינא","1971","6889c60e107af33d8f809d9c","2025-07-30T07:13:18.469000","2025-07-30T07:13:18.469000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=g5Q8JY8antI","מלווה את שירת הצפון הרחוק","של ארץ נושבת וקור","תחמם ותדליק את ליבנו לצחוק","When the sun gives its final smile to Mount Hermon","""Send on an autumn breeze,""","A phone will ring at Northern Command.","לצפון באהבה","להקת פיקוד צפון","1970","6889c60e107af33d8f809d9b","2025-07-30T07:13:18.453000","2025-07-30T07:13:18.453000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=u0pFUTnzYaA","פעם שנייה","תראי הכל יהיה בסדר","אחכה לך בשדות...","She said, with me it will be nice.","""Tchernichovsky, six o'clock, five, just come alone.""","I cannot find, I cannot find.","אחכה לך בשדות","משינה","1994","6889c60e107af33d8f809d9a","2025-07-30T07:13:18.448000","2025-07-30T07:13:18.448000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=GVP_dRhfhgw","ומשחק של דמעות התחיל","עם רעש הרכבת","והכל רק משחק של דמעות","In the hours of silence","Sweating from your body","Feel you slipping away","משחק של דמעות","נקמת הטרקטור","1992","6889c60e107af33d8f809d99","2025-07-30T07:13:18.442000","2025-07-30T07:13:18.442000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=7FSb8eHBLgM","העצים שביער עוצרים נשימה","הימים מתחלפים אתה לא תעזוב","טעים אותך לאהוב, הרגע קרוב הרגע הטוב","In the clearing of the forest, she lives alone.","You cannot seek her out.","She will find you.","הדמעות של לילי","ברי סחרוף","2001","6889c60e107af33d8f809d98","2025-07-30T07:13:18.436000","2025-07-30T07:13:18.436000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=IPzOTFRKPkM","נוחתת ברכות כזאת","בלי לתת סימן","היא יודעת שהזמן שלה דוחק","Like snow, she descends.","To the depths of the problem","Her white color shines brightly.","הכל מבינה","פורטרט","1993","6889c60e107af33d8f809d97","2025-07-30T07:13:18.427000","2025-07-30T07:13:18.427000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=POa7Xg5GVFY","קול גלגל המתגלגל ממטה למעלה,","מרכבות סתומות הולכות ומתגלגלות.","קול נעימות עולה, ויורד,","The sound of a wheel spinning from below to above,","Silent chariots roll onward.","A melody's voice rises, then falls,","קול גלגל","שוטי הנבואה","1998","6889c60e107af33d8f809d96","2025-07-30T07:13:18.423000","2025-07-30T07:13:18.423000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=CK5k48ReDCw","לא לעצום עיניים","לא לעזוב ידיים","גם בימים קשים","I have a room of my own.","""And in the room, there is light""","This isn't me right now.","חדר משלי","ארקדי דוכין","2009","6889c60e107af33d8f809d95","2025-07-30T07:13:18.418000","2025-07-30T07:13:18.418000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=fU6fatF5Iy8","בסוף ימצאו אותך מת","יכתבו שהיית שותק","אם מתים רק יכלו לדבר מה היית אומר","Don't forget that I told you","Don't forget","Everything is already known in advance.","סוף העולם","אביב גפן","1994","6889c60e107af33d8f809d94","2025-07-30T07:13:18.413000","2025-07-30T07:13:18.413000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=tB_Y0xWO90c","תחשבי על ההורים שרצו לתת לך מקום","ושהיית משנה את הסדר","ויוצאת החוצה להסתובב","At the desert's end lies the sea - the sea lies at the desert's end.","At the desert's end, there's the sea - there's the sea at the desert's end.","""Sleep until evening today.""","סוף המדבר","שלום גד","2004","6889c60e107af33d8f809d93","2025-07-30T07:13:18.408000","2025-07-30T07:13:18.408000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=wVwQYSVNJVM","הסבר לי את הסיבות מדוע אני כה בכאב","לפני שאשתנה שוב","תזכיר לי את הסיפור כדי שלא אשתגע","I don't remember what happened","I didn't even realize what bit me.","Everything spins like a carousel","Becoming Insane","Infected Mushroom","2007","6889c60e107af33d8f809d92","2025-07-30T07:13:18.401000","2025-08-05T11:45:35.162000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=PWvucSd87eM","אחרי זה תספר לי כל מה שקרה","אני לא ישנה","סופרת כוכבים דרך חורים בשמיכה","Both of us are riding in the car.","I don't know where we'll end up.","""When the steering wheel is in your hands""","נשקי אותי","סיוון שביט","1996","6889c60e107af33d8f809d91","2025-07-30T07:13:18.397000","2025-07-30T07:13:18.397000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=5-1iwBOKoVQ","הוא כמו צל בחלון","סוגר ת'וילון","חושב עלייך","He is like a shadow in the window.","Closing the curtain","Thinking of you","הוא ואני","ארקדי דוכין","2006","6889c60e107af33d8f809d90","2025-07-30T07:13:18.391000","2025-08-03T16:30:58.406000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=H6XKgf21NNU","כל החלונות פתוחים","האור מאיר אותנו","כסוף וחלבי","On nights of a full moon","I see you beside me","Lying on the bed in the darkness","לילות של ירח מלא","ערן צור","1993","6889c60e107af33d8f809d8f","2025-07-30T07:13:18.386000","2025-07-30T07:13:18.386000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=6kN0q6KtClQ","איך את רצה לאבא'לה בחזרה...","מה עוד ביקשת? טרקת ואז נקשת.","מה עוד ביקשת?","From the depths of the street's refuse,","You found a kind of back door,","Return to me within my thoughts.","מה עוד ביקשת","אריק ברמן","2006","6889c60e107af33d8f809d8e","2025-07-30T07:13:18.379000","2025-08-01T12:41:29.411000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=Z_OlLvRWn-0","האהבות הראשונות שלי מתוקות,","המתוקות האחרונות שלי משונות,","לא מבינות שאצלי אהבה זה כבר פאסה,","My first loves are sweet,","My last sweet moments are strange,","""They don't understand that for me, love is already passé,""","המתוקות האחרונות","אריק ברמן","2006","6889c60e107af33d8f809d8d","2025-07-30T07:13:18.374000","2025-08-01T12:41:19.501000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=e9vazmAJ_iU","וזה שיפר לך ת'מרגש,","וזר פרחים בשלל צבעים הבאתי,","כדי לפתוח דף חדש.","I trample you under the tractor,","They sent me away from the factory,","Going to check your generator,","בקבוק עליי","אינפקציה","2006","6889c60e107af33d8f809d8c","2025-07-30T07:13:18.369000","2025-07-30T07:13:18.369000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=O9Iu-1zsNI8","כן, עינו של הנמר ראתה מלחמות","הניצוץ לא כבה","בעינו של הנמר","He walks down the streets.","He walks, he walks alone.","Yes, the leopard is a strong fellow.","עין הנמר","אינפקציה","2002","6889c60e107af33d8f809d8b","2025-07-30T07:13:18.363000","2025-07-30T07:13:18.363000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=mFMBX3T4YrU","עם גינה ולול היה ביתי.","היה שלך, היה שלי, היה שלנו","עם שחר יגורו פה זרים","How friends came every day to sit","Over a drink or two.","We shared childhood tales on a rug in the corner.","זה היה ביתי","אינפקציה","2002","6889c60e107af33d8f809d8a","2025-07-30T07:13:18.358000","2025-07-30T07:13:18.358000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=t7aNOIyeX1o","כאן היתה טירה ונהר זורם בלי מים","עברתי רק כדי לראות","הטירה עמדה בראש הגבע","Here was a brush, and we were two.","Painting a picture within colors that could never fade.","Here stood a castle and a river flowing without water.","עברתי רק כדי לראות","תומר יוסף","2008","6889c60e107af33d8f809d89","2025-07-30T07:13:18.353000","2025-08-02T04:38:10.786000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=Ich5toFWR0Q","שחיכית לי","לא ידעתי לא ניחשתי","שחיכית עד שנמאס","This is the first time I've felt so moved.","I couldn't speak when your secretary answered.","Not that I got confused, I was just a little afraid.","כבר עכשיו","ירמי קפלן","2004","6889c60e107af33d8f809d88","2025-07-30T07:13:18.348000","2025-07-30T07:13:18.348000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=94IrZVdHbIU","אם לא היא אז אף אחת","יותר טוב כלום מכמעט","עיתון באנגלית ובושם בזול","If not her, then no one.","Better nothing than almost","A newspaper in English and cheap perfume.","יותר טוב כלום מכמעט","עברי לידר","2003","6889c60e107af33d8f809d87","2025-07-30T07:13:18.342000","2025-07-30T07:13:18.342000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=6C8jp6vdpTc","תשלם בזמן שיהיה רישיון","לקחת אותה סיבובים מסביב לשעון","תשמור על החופש שלך","In moments of happiness, I find myself unable to write.","You no longer encounter thrilling experiences on the street.","Between rain and rain on two wheels","תמיד אהבה","עברי לידר","2001","6889c60e107af33d8f809d86","2025-07-30T07:13:18.336000","2025-07-30T07:13:18.336000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=ZVh085MUvvY","עכשיו אני נבהל ואז חוזר","לוקח את הזמן לא ממהר","אני שומע מבחוץ","In a city beautiful and full of longing","I'm going to surrender to my desires, to get tangled up.","""And to the beauty that lifts me to the clouds""","בחולצת פסים","עברי לידר","1997","6889c60e107af33d8f809d83","2025-07-30T07:13:18.320000","2025-07-30T07:13:18.320000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=HpJ3iUjEBQI","חי בעולם מזויף","של צבע גזע ודת","שובי שובי אלי","I am hanging on the cross.","With a ninja sword in my back","Swimming within the stroke","תלוי על הצלב","רמי פורטיס","1988","6889c60e107af33d8f809d80","2025-07-30T07:13:18.305000","2025-07-30T07:13:18.305000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=SWXLVpGgCdQ","וכולם אומרים את צוחקת לי בפנים","ומוסיפים טפיחה, אנחנו בעדך","זאת אתה מבין","Everyone says you're laughing in my face.","And we add a wink, you know what for","We are speaking.","כולם אומרים","שלומי שבן","2001","6889c60e107af33d8f809d7e","2025-07-30T07:13:18.292000","2025-07-30T07:13:18.292000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=O_2wV22QlxM","שלא ניפרד","שלא אתאכזב","לומד אהבה משגיאות","Hold me tight.","Before I fall","I am just one man.","ירח כחול","גן חיות","1992","6889c60e107af33d8f809d7d","2025-07-30T07:13:18.287000","2025-07-30T07:13:18.287000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=U-I0SQ6tG_U","מזמינים אתכם לזוז זוז זוז","נו, נו, נו אל תסתכל שמאל ימין","יושב במועדון, מצב רוח לא זמין","Inviting you now","Come step into the center of the floor and start to move.","Step into the groove, be a guest.","לזוז","הדג נחש","2003","6889c60e107af33d8f809d7b","2025-07-30T07:13:18.277000","2025-07-30T07:13:18.277000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=wEa0epY_qHk","ואישתו לידו מה היא מנג'סת","בלי לחשוב הרבה הפוכה לתוך הלסת","""נראה אותך תעיזי ליבב","I have no one...","Mrs. Levy once again had luck, poor Eli, her husband returns miserable every day.","""The child failed again, and their car was broken into.""","אף אחד","הדג נחש","2000","6889c60e107af33d8f809d7a","2025-07-30T07:13:18.272000","2025-07-31T20:23:11.867000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=XmUbh-DeFrQ","על קצות אישוני,","תרחפי ותחשבי עלי,","אבל אל תטוסי רחוק מדי,","Don't fly too far away","There is no limit in the skies,","This is what's left from the entwining of hands,","אל תטוסי","תומר יוסף","2011","6889c60e107af33d8f809d79","2025-07-30T07:13:18.266000","2025-07-30T07:13:18.266000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=4cXyjTnucL4","הפרח יהיה לי הסימן","תשאירי לי פרח, תשאירי לי פרח","תשאירי לי פרח","So if you leave here tomorrow","Leave me a flower, leave me a flower.","Leave me a flower","תשאירי לי פרח","שוטי הנבואה","1998","6889c60e107af33d8f809d78","2025-07-30T07:13:18.253000","2025-07-30T07:13:18.253000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=6C8jp6vdpTc","תשלם בזמן שיהיה רישיון","לקחת אותה סיבובים מסביב לשעון","תשמור על החופש שלך","In moments of happiness, I find myself unable to write.","You no longer encounter thrilling experiences on the street.","Between rain and rain on two wheels","תמיד אהבה","עברי לידר","2001","6889c427ee414014b79a047a","2025-07-30T07:05:11.649000","2025-07-30T07:05:11.649000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=KK2pPNDm-z8","בן לוקח בת","ורוקד איתה ריקוד","שוב מהתחלה","What are you trying to say?","I don't care what.","It's so late now.","אהבה קצרה","ארקדי דוכין ומאיר בנאי","1996","6889c427ee414014b79a0479","2025-07-30T07:05:11.644000","2025-07-30T07:05:11.644000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=r4J3hVodRRE","נחבק את הדובי ואת תתביישי","תגידי לי עוד וכל כך תתרגשי","ובלילה נלך ביחד לישון","Come and hold my hand tight.","""Let us embark on a mysterious and delightful journey.""","We’ll hug the teddy bear, painting clouds.","אין קץ לילדות","רמי פורטיס וברי סחרוף","1990","6889c427ee414014b79a0477","2025-07-30T07:05:11.629000","2025-07-30T07:05:11.629000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=OlenIwiTgIU","כותבת לך מכתב המרחק ניכר","קר לך שם וגם פה קר","שמעתי שטוב לך אבל אתה חי בשביל שום דבר","Writing you a letter, the distance is felt.","You're cold there, and it's cold here too.","I've heard you're well, but you're living for nothing.","אין לי מה לומר לך","איגי וקסמן","1998","6889c427ee414014b79a0475","2025-07-30T07:05:11.621000","2025-07-30T07:05:11.621000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=5tXshiFMQmA","בשלוליות יש אור גדול","הכל יוצא ממך","תיקח אותי, אהוב שלי","It's okay to close your eyes now.","Feel it here","Because it's really close","לא מחכה יותר לדוור","איגי וקסמן","1998","6889c427ee414014b79a0474","2025-07-30T07:05:11.615000","2025-07-30T07:05:11.615000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=Zqg6xUsxUzs","So far, you see the sky","You cry, you don't know why","Its joy, its happiness","Marvelous and illuminating, coloring my life at every moment.","Breathing life into my soul.","Expressing my musings","So Far","הבנות נחמה","2007","6889c427ee414014b79a0472","2025-07-30T07:05:11.579000","2025-07-30T07:05:11.579000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=HQom7ZTAJn8","שמעון רצבי מה מצא בי שום דבר בי לא מצא חן בעיני","הכל התחיל בנאצר...","הנח לי אלי חנה נח בדשא במגרש אלי אוחנה אלי אוחנה","Oh, crap, Peter fears, I'm feeling bad, a rally, a treat, but no samosa from the Maharaja.","And Mom Cheetah, Tarzan's trumpet, Shimon Rezabi, Little Horse, Eli Ohana","I took a corner, I'm raising high, they fouled me, I got a penalty.","הכל התחיל בנאצר","משינה","2000","6889c427ee414014b79a046f","2025-07-30T07:05:11.558000","2025-07-30T07:05:11.558000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=5HYWodOnNko","ואשק על לחייך","מה יאמר אז לבך","מה תאמרי אם פתאום אחייך","What will you say if I meet you today?","Suddenly, all at once","And I bid you farewell.","מה תאמרי","יזהר אשדות","1991","6889c2aaacd44706a6ee2c3f","2025-07-30T06:58:50.128000","2025-07-30T06:58:50.128000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=M-rb1rnWTrw","לא רחצת ציפורניים , היית שורטת.","התלבשת באור מולי, עכשיו את מתביישת.","פעם היית, באמת.","Once I could swallow a whole world.","I rode a bicycle with my hands in the air.","Once I was wild, and you were sweet.","מסמרים ונוצות","מיכה שיטרית","1997","6889c2aaacd44706a6ee2c3e","2025-07-30T06:58:50.122000","2025-07-30T06:58:50.122000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
